0;1;2;3;4;5
A evolução dos ataques cibernéticos: até onde os hackers podem ir?;Fernando Ticianeli. FOTO: DIVULGAÇÃO É crescente o número de ataques hackers sofridos por empresas do mundo todo, inclusive no Brasil e, as características que mais chamam a atenção, são o refinamento das invasões e a quantidade de dados subtraídos a cada crime cometido em ambiente virtual. Paralelamente à alta recorrência, tanto pequenas empresas quanto organizações de grande porte, priorizam cada vez mais a proteção e confidencialidade de seus dados, algo fundamental para pensar em expansão e inovação contínuas. Uma pesquisa recente da PwC com 3.200 executivos e profissionais de TI de 44 países, incluindo o Brasil, mostra que, em comparação com 2020, 57% das empresas devem aumentar seus investimentos em cibersegurança ainda este ano e, metade delas pretende;8;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/a-evolucao-dos-ataques-ciberneticos-ate-onde-os-hackers-podem-ir/
O que é o direito penal negocial?;Alneir Fernando S. Maia. FOTO: DIVULGAÇÃO A justiça negocial penal é uma tendência não só no direito brasileiro, a partir das reformas da legislação penal e de processo penal e do próprio sistema de justiça criminal, mas também é operada em vários países da América Latina. No direito americano, guardadas as devidas proporções em relação ao nosso sistema, também se usa com frequência a negociação para a solução de questões criminais. Claro que as negociações criminais no direito americano são diferentes das que se operam aqui no Brasil, isso porque a tradição de lá é diferente, os profissionais do direito atuam de forma diferente e a própria cultura nacional também é diversa da nossa. Mas retomando o pano de fundo da justiça penal negocial, diante do avanço do tempo e da evolução histórica do direito e da justiça, as formas de desburocratização tornaram-se mais acessíveis e nítidas para a solução consensual de conflitos. Em relação ao direito penal, busca-se a ideia de que a pena de restrição de liberdade (prisão) não mais comporta status principal de sanção punitiva,;19;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/o-que-e-o-direito-penal-negocial/
Marco Aurélio se recupera bem de cirurgia, mas não tem previsão de alta, informa hospital;O ministro Marco Aurélio Mello, decano do Supremo Tribunal Federal (STF), se recupera bem de uma cirurgia no ombro direito realizada na manhã desta quarta, 3, em Brasília. Segundo o Hospital DF Star, os tendões do ministro foram reparados com sucesso. Não há, porém, previsão de alta. Documento LEIA A NOTA DO DF STAR PDF LEIA TAMBÉM Marco Aurélio sofre acidente doméstico e precisará passar por cirurgia no ombro direito O ministro sofreu um acidente doméstico que o levou à intervenção médica. O ortopedista Marcus Montenegro, chefe da equipe responsável pela operação, informou que o ministro ‘segue em excelente forma física’. “Por ser muito disciplinado na reabilitação, as chances de intercorrências são mínimas”, afirmou o médico na última segunda, 1º. Em setembro, o ministro se submeteu a uma operação no joelho direito após sofrer uma lesão no menisco. A intervenção foi feita pela mesma equipe. O ministro do Supremo Tribunal Federal, Marco Aurélio Mello. Foto: Dida Sampaio / Estadão Na abertura da sessão plenária de hoje, o presidente da Corte, ministro Luiz Fux, desejou melhoras ao colega. “Quero informar a Vossas Excelências que o ministro Marco Aurélio está ausente por problemas de uma intervenção cirurgia e que tomei a liberdade de remeter um telegrama pela sua pronta recuperação”, disse Fux. Marco Aurélio estará ausente no julgamento do Supremo sobre o direito ao esquecimento, que pauta a Corte nesta quarta. Ainda não há data para o retorno do ministro às suas funções. O decano foi um dos quatro ministros do tribunal que, em movimento incomum, se recusou;3;2;2021;https://politica.estadao.com.br/blogs/fausto-macedo/marco-aurelio-se-recupera-bem-de-cirurgia-mas-nao-tem-previsao-de-alta-informa-hospital/
Covid-19, ataques cibernéticos e o Direito Internacional;"Solano de Camargo. FOTO: DIVULGAÇÃO Em maio de 1701, quem percorresse as margens londrinas do rio Tâmisa, veria cadáveres pendurados em estacas, balançando com o movimento das águas: corpos de piratas condenados a morrer na forca, pelas atividades de pirataria internacional. O curioso é que essa mesma atividade ilícita, que tanto prejudicava o comércio internacional dominado pelo Reino Unido no século XVIII, havia sido fortemente incentivada por aquele próprio Estado, cem anos antes, por meio dos corsários. LEIA TAMBÉM Ataque hacker ao STJ: nossos dados estão sendo devidamente protegidos? E muitas das atividades atuais de ciberpirataria parecem ser, muitas vezes, acobertadas, incentivadas ou mesmo promovidas por Estados. Em meio ao flagelo de Covid-19, os ataques hackers a centros médicos localizados ao redor do mundo tem causado enorme consternação na sociedade internacional, incapaz de lidar com o problema, como a noticiada nesta semana no Brasil, que envolveu o STJ, o CNJ e o Ministério da Saúde. Desde o início da pandemia de Covid-19, incidentes cibernéticos direcionados ao setor de saúde foram relatados em vários países, incluindo França, Espanha, Tailândia, República Tcheca e Brasil. De acordo com a empresa de segurança digital Bitdefender, entre fevereiro e março de 2020 – meses que marcaram o início da pandemia no Ocidente – os ataques cibernéticos contra hospitais e clínicas aumentaram 475% em todo o mundo, levando a Interpol a emitir um comunicado público alertando as instituições de saúde a redobrarem os cuidados e a revisarem as rotinas de segurança. O Brasil conta com um insignificante conjunto de normas que combatem as atividades hackers, tais como a Lei Carolina Dieckmann e o Marco Civil da Internet que, mesmo assim, procuram proteger o setor público e privado de tais ataques. Os sessenta e cinco Estados que ratificaram a Convenção de Budapeste sobre o Cibercrime de 2001, de iniciativa do Conselho da Europa (e ainda não ratificada pelo Brasil), obrigaram-se a criminalizar certas atividades cibernéticas específicas, como o acesso ilegal a sistemas e bancos de dados (art. 2º); a manipulação";10;11;2020;https://politica.estadao.com.br/blogs/fausto-macedo/covid-19-ataques-ciberneticos-e-o-direito-internacional/
OMS não se desculpou por reviravoltas com hidroxicloroquina;Um texto do Jornal da Cidade Online engana o leitor ao distorcer declarações de representantes da Organização Mundial de Saúde (OMS). O artigo afirma que o diretor-executivo do Programa;12;6;2020;https://politica.estadao.com.br/blogs/estadao-verifica/oms-nao-se-desculpou-por-reviravoltas-com-hidroxicloroquina/
Polícia indicia motorista de aplicativo por estupro;"A Polícia indiciou um motorista de aplicativo por estupro de uma universitária de 20 anos durante uma corrida. Imagens de câmeras de segurança derrubaram a versão do motorista de 47 anos - que, segundo a polícia, disse ter sido “seduzido pela jovem e, como homem, não teria resistido”. O caso aconteceu na madrugada do último dia 26, por volta das 4h da manhã. A estudante tinha acabado de sair de uma festa, em um bar da zona oeste, quando chamou o serviço de aplicativo da 99 Táxi. LEIA TAMBÉM 3º motorista de aplicativo é morto em menos de uma semana na Grande SP O carro que fez o atendimento foi um Honda City. A corrida seria até a Mooca, na zona leste, bairro em que a vítima mora. Conforme a própria passageira relatou para a polícia, ela tinha consumido álcool e estava embriagada. O que aconteceu durante a corrida ela só conseguiu se recordar por meio de lampejos. E entre esses lampejos estaria a cena em que ela tinha sido violentada (ela se recorda do homem parar o carro e ir para o banco de trás com as calças abaixadas). No dia seguinte, além dos flashes de violência sexual, a estudante notou que o valor e o tempo da corrida não correspondiam ao habitual. Normalmente, naquele horário, o trajeto da zona oeste até a Mooca não daria muito mais de meia hora . Já aquela corrida tinha durado cerca de 5 horas e custado mais de R$ 100. Ela também declarou ter sentido dores na região genital. No último domingo, dia 1º, o motorista se apresentou à polícia - com a versão de que teria sido seduzido pela garota. Segundo a polícia, ele teria dito que a passageira também estava no banco da frente e que, de comum acordo, teria pulado para o banco de trás, onde o ato sexual teria se consumado. ""As imagens de segurança desmontam a versão do motorista. Elas mostram que ele parou o carro, saiu e foi para o banco de trás"", falou o delegado Roberto Monteiro de Andrade Junior, titular da 1ª Delegacia Seccional da Capital. ""Ao invés de ajudar a passageira, levando-a para um hospital ou para a casa dela, ele decidiu cometer o abuso"", completou. O caso foi registrado como estupro de vulnerável na 1ª Delegacia de Defesa da Mulher. A estudante passou por exames no hospital Pérola Byington e terá que tomar um coquetel de remédios pra evitar doenças sexualmente transmissíveis. A EMPRESA Em nota, a 99 afirmou que baniu o motorista da plataforma e mobilizou uma equipe ""que manteve contato com a passageira para";2;3;2020;https://sao-paulo.estadao.com.br/noticias/geral,policia-indicia-motorista-de-aplicativo-por-estupro,70003217580
Coronavírus: Geddel pede para sair da prisão e ficar em domiciliar;FOTO: DIDA SAMPAIO/ESTADÃO O ex-ministro Geddel Vieira Lima (MDB) pediu ao Supremo Tribunal Federal para deixar o Complexo Penitenciário da Mata Escura, em Salvador, onde cumpre pena pela condenação no caso do bunker dos R$ 51 milhões. Segundo seu advogado, Gamil Goppel, a razão para o emedebista deixar a cadeia é o risco de ele ser infectado com o coronavírus. Documento DOMICILIAR PDF Geddel foi preso preventivamente em julho de 2017, após a Polícia Federal apreender aproximadamente R$ 51 milhões em dinheiro em um apartamento em Salvador. Ele foi sentenciado a 14 anos de prisão por suposta associação criminosa e lavagem de dinheiro, pela Segunda Turma do STF.;24;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/coronavirus-geddel-pede-para-sair-da-prisao-e-ficar-em-domiciliar/
Faria Lima pede paz entre Poderes;Manifesto de bamqieiros com adesão de industriais tinha intenção de puxar a orelha de Guedes e chamar a atenção de Bolsonaro para os erros na economia, mas talvez não leve a nada. Foto: Dida Sampaio/Estadão O manifesto da Federação das Indústrias do Estado de São Paulo, que exige a pacificação entre os;30;8;2021;https://politica.estadao.com.br/blogs/neumanne/faria-lima-pede-paz-entre-poderes/
Rússia aprova regulamentação da primeira vacina contra covid-19, diz Putin;SAIBA MAIS O presidente Vladimir Putin disse, nesta terça-feira, 11, que a Rússia se tornou o primeiro país do mundo a aprovar a regulamentação para uma vacina contra a covid-19, após menos de dois meses de testes em humanos. A aprovação abre caminho para a imunização em massa da população russa, ainda que o estágio final de ensaios clínicos para testar a segurança e eficácia não tenha sido concluído. LEIA TAMBÉM Vacina contra covid-19: o que já se sabe sobre desenvolvimento e testes com humanos A velocidade com que a Rússia está se movimentando para lançar sua vacina destaca a determinação em vencer a corrida global por um produto eficaz, mas despertou preocupações de que pode estar colocando o prestígio nacional acima da ciência e segurança sólidas. Moscou, no entanto, afirmou que a aprovação é sinônimo da sua “proeza científica”. Em uma reunião governamental na televisão estatal, Putin afirmou que a vacina, desenvolvida pelo Instituto Gamaleya, é segura e que até mesmo foi administrada em uma de suas filhas. “Sei que funciona;11;8;2020;https://saude.estadao.com.br/noticias/geral,russia-aprova-primeira-vacina-contra-covid-19-diz-putin,70003395197
CPI da Covid-19 e o princípio federativo;Edvaldo Nilo de Almeida. FOTO: DIVULGAÇÃO As comissões parlamentares decorrem do aprimoramento das atividades parlamentares. A maioria, ou quase a totalidade das decisões importantes do Plenário, passa pelo crivo das comissões. Nessa senda, as comissões parlamentares latu sensu são órgãos constituídos em cada Casa Legislativa, integradas por um número pequeno e limitado de seus membros, escolhidos com base numa competência estabelecida normativamente e, responsáveis, em princípio, por exercer suas atribuições legais mediante a apresentação de um relatório conclusivo. Em relação as CPI’s, houve tratamento bastante valorizado pela Constitucional;17;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/cpi-da-covid-19-e-o-principio-federativo/
Boato omite que senador Rodrigo Pacheco é advogado em processos listados no STF;Após rejeitar a abertura de impeachment contra o ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes, o presidente do Senado Rodrigo Pacheco (DEM-MG) tornou-se alvo de conteúdos enganosos nas redes sociais. Uma imagem viral afirma que o parlamentar acumula 23 processos no Tribunal, mas omite que em todas as ações o nome do político aparece entre os advogados, e não entre as partes processadas. O conteúdo cita o número de processos para sugerir que o senador estaria sob o controle do STF e por isso rejeitou o prosseguimento do pedido de impeachment contra Moraes protocolado pelo presidente Jair Bolsonaro (sem partido). “Com 23 processos no bendito STF, aí eu pergunto: Esperar o que desse cara? O cara ta devendo a mãe, o pai, deve a alma para o pessoal do STF”, diz a postagem enganosa. Uma única peça publicada no Instagram apresenta mais de 5 mil reações. LEIA TAMBÉM ‘Estadão Verifica’;27;8;2021;https://politica.estadao.com.br/blogs/estadao-verifica/rodrigo-pacheco-processos-stf/
CFM pede que venda de cloroquina e hidroxicloroquina só ocorra com receita médica;SAIBA MAIS BRASÍLIA - O Conselho Federal de Medicina (CFM) quer que a venda de medicamentos que contêm cloroquina e hidroxicloroquina seja autorizada apenas com receita médica. A entidade argumenta que a compra e o uso indiscriminado dos medicamentos não é recomendada, além de apontar desabastecimento desses produtos pela compra desnecessária. Na falta de uma vacina e de antivirais específicos para tratar o novo coronavírus, pesquisadores em todo o mundo têm investigado, desde o início do ano, se drogas já existentes podem também atuar contra a covid-19. Uma das candidatas é a cloroquina, usada há 70 anos contra a malária, e a hidroxicloroquina, um derivado menos tóxico da droga. LEIA TAMBÉM Fazemos o que Bolsonaro não faz e, quando faz, faz errado, diz Doria após críticas No Brasil, a Agência Nacional de Vigilância Sanitária (Anvisa) disse que os estudos;20;3;2020;https://saude.estadao.com.br/noticias/geral,cfm-pede-que-venda-de-cloroquina-e-hidroxicloroquina-so-ocorra-com-receita-medica,70003241732
Unimed e Einsten recrutam profissionais da saúde à distância;São Paulo, 15/04/2020 – A necessidade de isolamento por conta da pandemia e a urgência na busca de profissionais de saúde estão levando grandes grupos da área a usar o recrutamento à distancia. Einstein e Unimed, por exemplo, têm acessado a plataforma Educação para a Carreira Bettha, do Grupo Cia de Talentos, aberta gratuitamente para selecionar profissionais. A plataforma viu também crescer o número de candidatos dispostos a trabalhar na saúde, enfrentando o vírus. Em uma semana, o número de inscritos para as vagas na plataforma subiu para 4 mil pessoas, oito vezes superior à média de candidatos que a plataforma costuma receber.;15;4;2020;https://economia.estadao.com.br/blogs/coluna-do-broad/unimed-e-einsten-recrutam-profissionais-da-saude-a-distancia/
É falso que primeiro ano de pandemia no Brasil teve menos mortes do que 2019;Um vídeo que circula no WhatsApp desinforma ao afirmar que o número de mortes no Brasil em 2020, primeiro ano da pandemia de covid-19, teria sido menor;9;3;2021;https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-primeiro-ano-de-pandemia-no-brasil-teve-menos-mortes-do-que-2019/
É falso que Fiat tenha sofrido prejuízo de R$ 100 milhões após repudiar declaração homofóbica de Maurício Souza;Páginas bolsonaristas e grupos conservadores no Facebook espalham a alegação falsa de que a Fiat teria sofrido um prejuízo de “mais de 100 milhões em vendas” por conta de um suposto boicote contra a marca, em apoio ao jogador de vôlei Maurício Souza. O atleta foi dispensado do Minas Tênis Clube depois de fazer declarações homofóbicas nas redes sociais. A equipe é patrocinada pela fabricante italiana, que pressionou os diretores a tomarem medidas sobre o ocorrido. Apesar de uma campanha;5;11;2021;https://politica.estadao.com.br/blogs/estadao-verifica/fiat-100-milhoes-mauricio-souza-boicote/
Moro vai entrar em quarentena, mas não é por conta do coronavírus;Marco Antonio Araújo Júnior. FOTO: DIVULGAÇÃO Nesta semana, o ex-ministro da Justiça e ex-juiz federal Sérgio Moro foi impedido de voltar a exercer a advocacia pelos próximos seis meses, mas foi liberado para dar aulas em instituições públicas e privadas, bem como escrever artigos e ser colunista de veículos de imprensa. A decisão foi da Comissão de Ética Pública da Presidência da República, órgão vinculado à secretaria da presidência, mas, cabe recurso. Ou seja, caso queira, Moro pode fazer uma nova tentativa de ser autorizado a se inscrever na OAB como advogado e atuar na iniciativa privada. Esta decisão também foi determinada recentemente ao ex-ministro da saúde Luiz Henrique Mandetta, que decidiu recorrer para poder voltar a atuar como médico na iniciativa privada, imediatamente. Mas como funciona esse procedimento e para que serve? Em primeiro lugar, não é obrigatório passar pelo Comitê de Ética. Isso só acontece se um ex-ministro ou alguém que exerceu cargo no alto escalão do governo decida exercer seu ofício imediatamente após a demissão do cargo público. O julgamento existe porque essas pessoas normalmente têm acesso a informações privilegiadas e sigilosas, que podem causar interferência, beneficiar ou prejudicar indivíduos, empresas e setores, ou mesmo colocar em risco a administração pública, portanto, muitas vezes a decisão é para que haja um período off. Tal situação;4;6;2020;https://politica.estadao.com.br/blogs/fausto-macedo/moro-vai-entrar-em-quarentena-mas-nao-e-por-conta-do-coronavirus/
Passaporte da vacina mobiliza rede bolsonarista;Mesmo antes de Jair Bolsonaro ter tomado cartão vermelho na Vila Belmiro, o passaporte da vacina já vinha municiando a militância favorável ao presidente nas redes sociais. Com Bolsonaro mais sossegadinho, a direita radical tem centrado seus ataques em temas relativos à imunização contra a covid-19, incluindo também a vacinação de adolescentes, segundo levantamento feito pela .MAP, agência de análise de dados e mídias. O tema “vacina” terminou a primeira semana deste mês com apoio de 45% nas redes, o mais baixo na pandemia. Hum. Chama a atenção o senso de oportunidade: o próprio Bolsonaro divulgou em suas redes o perrengue na Vila Belmiro, provavelmente já ciente de que o tema “passaporte” mobilizou sua base nas redes sociais. Gás. O que para muitos seria um constrangimento, ser barrado em um estádio de futebol, para Bolsonaro vira combustível de engajamento de sua militância nas redes sociais. Fumaça. E, claro, para o presidente, melhor o País falar de passaporte sanitário do que de inflação alta, crise energética, sopa de osso, dólar alto etc. Sem… Desde o episódio da carta escrita por Michel Temer, Bolsonaro tem evitado os ataques às instituições e aos adversários de carne e osso, em busca de um refresco do Supremo. …trégua. Mas a máquina bolsonarista das redes sociais não descansa nunca: os temas relacionados à pandemia e à reta final da CPI da Covid se tornaram o principal alvo de ataques. Onda. O resultado negativo em relação às vacinas se dá pelo grande volume de críticas publicadas pela direita bolsonarista (influenciadores, políticos, partidos e opinião pública), responsável por 48,6% dos comentários sobre a vacina nesse período do início do mês. Lucidez. Na opinião pública não militante, o apoio segue elevado: 71% dos comentários são favoráveis à imunização dos brasileiros. Cartão vermelho. As polêmicas de Bolsonaro engajam também a esquerda petista, que passou o domingo, 10, e a segunda-feira, 11, comentando o cartão vermelho ao presidente. SINAIS PARTICULARES, Jair Bolsonaro, presidente da República Dream… Estão cada vez mais quentes as eleições na OAB-SP. A candidatura de Dora Cavalcanti, em uma demonstração de força, anunciará que, se vencer, montará uma espécie de “conselhão” na seccional paulista da entidade. …team. Claudia Luna, Celso Vilardi, Renan Quinalha, Flávia Rahal, Fábio Tofic, Pierpaolo Bottini e José Luís de Oliveira Lima estão entre os nomes a serem anunciados por Dora. Troca tudo. Como mostrou a Coluna,;12;10;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/passaporte-da-vacina-mobiliza-rede-bolsonarista/
EUA chegam a 2 milhões de casos confirmados de coronavírus;Os casos confirmados de covid-19 nos Estados Unidos chegaram a 2 milhões, de acordo com dados da universidade Johns Hopkins divulgados na madrugada desta quinta-feira (11). A marca foi atingida em um momento em que as pessoas voltaram às ruas em protestos contra o racismo e a violência policial nas maiores cidades do país. O número representa um quarto de todas as infecções identificadas oficialmente no mundo, onde os casos confirmados já superam os 7,3 milhões. Além disso, o país norte-americano já;11;6;2020;https://internacional.estadao.com.br/noticias/geral,eua-chegam-a-2-milhoes-de-casos-confirmados-de-coronavirus,70003331577
O setor de investimentos na crise da covid-19;Daniel Ibri. FOTO: DIVULGAÇÃO Frente à crise do novo coronavírus e os juros em queda, o investidor brasileiro se vê em uma difícil posição de decisão sobre o que fazer diante de um cenário socioeconômico tão negativo. Não dá para desprezar que haverá uma forte recessão, mas por outro lado, é importante pararmos para analisar todo o cenário,;28;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/o-setor-de-investimentos-na-crise-da-covid-19/
Lula é mau ladrão, ó, papa!;Ao receber Lula, amigo de seu amigo compatriota Fernández, em nome da ideologia dos três, papa comete erro diplomático e pecado mortal. Foto: Lula/Instagram O papa Briguglio, esquerdista argentino que comoveu mundo católico ao adotar nome do santo dos humildes, Francisco,;14;2;2020;https://politica.estadao.com.br/blogs/neumanne/lula-e-mau-ladrao-o-papa/
MoMa cancelou pedido a museus brasileiros por causa da covid-19;O MoMa, em NY, cancelou pedido de “empréstimos” de fotos feito a museus brasileiros com intuito de montar exposição sobre o fotoclubismo brasileiro, que acontece em março. Por conta da covid-19. Banidos 2 Ainda assim, cliques de instituições como Itaú Cultural – que permanecem no Brasil – estarão expostas no catálogo da mostra Fotoclubismo: Brazilian Modernist Photography, 1946-1964. O evento acontece exclusivamente com imagens brasileiras já pertencentes ao acervo do museu nova-iorquino. Para aprender Acontece hoje o tradicional Power House, principal evento de empreendedorismo e inovação, realizado pelo Flávio Augusto, fundador e CEO;30;1;2021;https://cultura.estadao.com.br/blogs/direto-da-fonte/moma-cancelou-pedido-a-museus-brasileiros-por-causa-da-covid-19/
Leitora cobra aprovação de auxílio emergencial do governo;"Liliara Silva foi demitida, após quatro meses de trabalho, tempo insuficiente para pedir o seguro-desemprego. Semanas depois, ela disse que solicitou o auxílio emergencial, mas o pedido foi negado por constar emprego formal em seu cadastro.
Foto: stevepb/Pixabay
LEIA TAMBÉM
Leitora reclama de má qualidade de produtos entregues por supermercado
Reclamação de Liliara Silva: “Fui demitida com apenas 4 meses de emprego, tempo insuficiente para solicitar o seguro desemprego. Semanas depois, fiz o pedido do auxílio emergencial e a solicitação foi negado por emprego formal. Refiz o pedido com as mesmas informações inicial e tive o pedido novamente negado”.
Resposta da DataPrev: “Inicialmente, é importante destacar que a Dataprev realizou o cruzamento dos dados autodeclarados pelo cidadão no aplicativo e portal da Caixa/Auxílio Emergencial com que as informações disponíveis nos registros oficiais da União – resguardado o sigilo fiscal e bancário. No momento da análise, a cidadã estava com o vínculo ativo nos sistemas da União para que tenha ocorrido o indeferimento do benefício. O motivo específico da negativa, pode ser checado no portal de consultas da Dataprev. Desta forma, a sugestão é que a cidadã consulte no serviço Extrato de Contribuição (CNIS) no aplicativo Meu INSS ou na CTPS Digital se o seu vínculo empregatício já foi encerrado. Caso não tenha sido encerrado, procure seu empregador para atualizar essa informação. Além disso, outra sugestão é a que a senhora Liliara faça contestação do resultado, caso não concorde com a análise, com a documentação comprobatória via Defensoria Pública da União (DPU), por meio do portal ou telefones informados no site do órgão”.
Envie suas reclamações
Mande uma mensagem para o e-mail spreclama@estadao.com ou por WhatsApp para o número (11) 97069-8639. Nossa reportagem vai apurar a denúncia e apresentar a resposta no blog Seus Direitos, um espaço voltado ao cidadão e ao consumidor.";15;8;2020;https://sao-paulo.estadao.com.br/blogs/seus-direitos/leitora-cobra-aprovacao-de-auxilio-emergencial-do-governo/
Coronavírus, teletrabalho e CLT;João Pedro França Teixeira. FOTO: DIVULGAÇÃO Nos últimos dias, diversos Estados anunciaram medidas preventivas para impedir a proliferação da covid-19, “coronavírus” nas cidades. Dentre elas, determinou o fechamento de academias e cinemas, suspensão das aulas nas redes públicas e particulares, bem como o fechamento dos shoppings e estabelecimentos comerciais correlatos. LEIA TAMBÉM O novo coronavírus e o velho Leão do Imposto de Renda! Com vistas a minorar os danos perpetrados para o período de contenção da pandemia do coronavírus, demonstra-se algumas medidas viáveis e lícitas de acordo com a legislação vigente. Destaco ainda que o empresariado se encontra “desesperado” com a situação que acomete o mundo e impacta diretamente sua atividade econômica. Neste sentido, perseguindo a preservação da empresa e buscando medidas urgentes e efetivas, inclusive tempestivas, sem conquanto, furtar os direitos alheios. De início, para buscar a manutenção da prestação dos serviços do empregado, podemos nos valer;23;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/coronavirus-teletrabalho-e-clt/
Regina Duarte na Cultura;Inevitável e previsível o alvoroço causado pela eventual ida da atriz Regina Duarte para o governo Bolsonaro. Em situações normais, só de se ter uma substituta para o sinistro Roberto Alvim já seria motivo de comemoração. Porém, não estamos em uma situação normal. Seja porque o governo atual é o que é, seja porque em tempos de redes e desejo de ter voz nada passa sem uma boa polêmica. Regina Duarte é conservadora, mulher católica, antipetista militantes. Nunca escondeu isso, nem quando protagonizou a batalhadora Malu Mulher, no final dos anos 1970. Suas características;21;1;2020;https://politica.estadao.com.br/blogs/marco-aurelio-nogueira/regina-duarte-na-cultura/
Brasileiros unidos pelo amor e pela integridade;Luiz Paulo Ferreira Pinto Fazzio. FOTO: DIVULGAÇÃO Tenho ouvido a afirmação, até o momento sem apresentação de evidências, de que houve fraude na eleição presidencial de 2018. O que eu posso afirmar, com evidências, é que os valores e compromissos propostos no programa de governo “Caminho para a prosperidade” não vêm sendo praticados e cumpridos. Você deve se lembrar. Foram 57.797.847 eleitores que venceram a eleição presidencial de 2018, no segundo turno, ao votarem nos candidatos à presidente e vice-presidente da República que se comprometeram a executar o programa de governo apresentado aos eleitores. Outros 42.466.402 eleitores não foram convencidos pelos candidatos e programas de governo apresentados pelas duas chapas presidenciais que disputaram o 2º turno e se abstiveram, ou votaram em branco ou nulo. Um número elevado que evidencia a descrença dos eleitores com os candidatos e programas apresentados. Perderam a eleição 47.040.906 eleitores. Observe que, com mais 4.574.504 votos, os eleitores que se abstiveram, votaram em branco ou nulo, ultrapassariam a quantidade de eleitores que votou na chapa derrotada no 2º turno. Uma clara evidência da falta de confiança dos eleitores nos candidatos e nos programas. Se você não leu o programa de governo, ao final deste artigo há o link do TSE com a íntegra. Na segunda página, sob o título “O BRASIL LIVRE”, a então chapa presidencial propôs um governo decente, diferente de tudo aquilo que nos jogou em uma crise ética, moral e fiscal. Desde 1º de janeiro de 2019, o exercício do Poder Executivo vem aprofundando a crise ética e moral. Na primeira página do programa há citação da Bíblia, João 8:32: “E conhecereis a verdade, e a verdade vos libertará”. De fato, a verdade sobre os valores e compromissos do governo vem sendo conhecida. Ainda na segunda página, o;11;6;2021;https://politica.estadao.com.br/blogs/fausto-macedo/brasileiros-unidos-pelo-amor-e-pela-integridade/
Vacinação obrigatória e o limite do poder diretivo do empregador;Mariana Machado Pedroso. FOTO: DIVULGAÇÃO Com o avanço da vacinação no Brasil, a eminente retomada do serviço presencial e a ausência de um direcionamento centralizado do governo federal, crescem as dúvidas acerca dos limites do poder diretivo dos empregadores. Afinal, as empresas vão poder obrigar seus empregados a se imunizarem contra a Covid19? Essa poderá ser uma condição para o retorno às atividades;7;10;2021;https://politica.estadao.com.br/blogs/fausto-macedo/vacinacao-obrigatoria-e-o-limite-do-poder-diretivo-do-empregador/
Por que precisamos falar sobre assinaturas eletrônicas?;Thaís Covolato. FOTO: DIVULGAÇÃO Precisamos falar sobre autenticação e assinaturas eletrônicas. São termos que ainda não foram totalmente incluídos no vocabulário ativo, mas fazem parte do nosso dia a dia mais do que percebemos. Basicamente, grande parte das nossas interações pela internet consistem na identificação do usuário (acesso ao comércio eletrônico, ao e-mail, à rede social) e na sua manifestação de vontades (contratação ou assinatura de um serviço, uma solicitação, um agendamento). É claro que diferentes tipos de interação requerem diferentes níveis de segurança para identificar o usuário e registrar a sua manifestação de vontade. Da mesma forma que protegemos os nossos bens de diferentes formas, dependendo do valor, do apreço, da sensibilidade ou da possibilidade de substituição. A mesma regra vale para o meio digital: talvez a loja de comércio eletrônico em que você faz compras não precise confirmar tantas informações suas além daquelas que garantam o pagamento e a entrega do produto, porém o seu banco pode precisar de algumas confirmações adicionais. No entanto, quando falamos de;16;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/por-que-precisamos-falar-sobre-assinaturas-eletronicas/
Rua já para Bolsonaro e Anvisa;Falta de empatia, insensibilidade, desumanidade, burrice em elevado grau ficaram registradas na imagem de Bolsonaro na live em que mais uma vez fez propaganda contra vacina da covid. Foto: Reprodução/Facebook 1 – Post nojento de Jair Bolsonaro festejando a própria vitória pelo suicídio de um voluntário nos testes da ColronaVac, vacina da parceria do SinoVac com o Butantã, e adiamento por um dia para autorizar a reabertura da pesquisa;13;11;2020;https://politica.estadao.com.br/blogs/neumanne/rua-ja-para-bolsonaro-e-anvisa/
A política externa brasileira no governo Bolsonaro;Cássio Faeddo. FOTO: DIVULGAÇÃO Em que pese a existência dos princípios da República sobre relações internacionais estarem positivados no artigo 4º da Constituição, as lições do Barão do Rio Branco não vinculam os agentes políticos. Porém, na prática, atos de diplomacia submetidos a controle de constitucionalidade pelo Supremo Tribunal Federal, transformariam as relações internacionais em um ambiente mais belicoso do que poderia ser normalmente. Apesar deste fato, o Brasil caminhava na história com uma certa constância, trilhando o caminho do universalismo de suas relações internacionais, sem que houvesse, regra geral, mudanças tão contundentes como ocorreram desde 2019 sob a presidência de Jair Bolsonaro. É certo que no decorrer da história tivemos;16;3;2021;https://politica.estadao.com.br/blogs/fausto-macedo/a-politica-externa-brasileira-no-governo-bolsonaro/
