0;1;2;3;4;5
Juíza manda Doria proteger policiais do coronavírus;govern paul ex prefeit jo dor fot alex silv estad ju za paul fernand souz vasconcel navarr <number> var fazend blic determin govern jo dor psdb adot at <number> hor med proteg polic civil coronav ru decil acolh parc sindicat deleg pol cia est paul reclam just falt es govern estad contr aglom es susp curs form academ pol cia dou;18;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/juiza-manda-doria-proteger-policiais-do-coronavirus/
Apenas um IPO de empresa brasileira em 2019 fecha ano no vermelho;apen ofert inic es ipo sigl ingl empr brasil <number> fech ano pass vermelh banc min bmg recu <number> desd estre b<number> fim outubr ness interval ibovesp princip ndic bols paul sub <number> ano ndic sub <number> <number> encerr <number> <number> <number> mil pont cont qued banc anunci dezembr recompr at <number> total pap is circul lei empr faz fil ofert es pod som money <number> bi <number> nov record total bols brasil b<number> palc <number> cinc ipo mai valoriz varej centaur estre abril desd ent salt <number> bols pass ibovesp registr alt;1;1;2020;https://economia.estadao.com.br/blogs/coluna-do-broad/apenas-um-ipo-de-empresa-brasileira-em-2019-fecha-ano-no-vermelho/
SP cria comitê de emergência para evitar coronavírus;paul govern est paul anunci nest sext feir <number> cri centr oper es emerg nci sa blic estad desenvolv;31;1;2020;https://saude.estadao.com.br/noticias/geral,sp-cria-comite-de-emergencia-para-evitar-coronavirus,70003180394
Parceria com ONGs pode ajudar a driblar teto de gastos no Fundo Amazônia;vic presid gener hamilton mour fot ernest rodrig estad pression apresent result mei ambi hamilton mour busc altern destrav uso fund amaz nia vez resolv quest governan nov regr ger nci;31;7;2020;https://politica.estadao.com.br/blogs/coluna-do-estadao/parceira-ongs-fundo-amazonia/
Jornais unificam capas contra o coronavírus;saib dezen jorn brasil unific cap hoj part campanh assoc nacion jorn anj destac import nci inform qual enfrent pandem nov coronav ru ve cul impress tod pa traz prim gin seguint mens junt vam derrot ru unid inform respons lei tamb decret bolsonar inclu imprens list serv essenc presid anj marcel rech afirm demonstr uni imprens brasil torn caus comum serv blic inform conf vel situ es dr tic viv inform precis contextu bem aind essenc diss jorn edi impress tamb veicul campanh anj ver es digit red soc ve cul us hashtag imprensacontraov ru assoc tamb cri card distribu web aplic mens ide campanh com dia <number> mar ref ar blic necess busc inform ve cul jorn profiss ant dot contr desinform espalh red soc boa viraliz inform verd;23;3;2020;https://politica.estadao.com.br/noticias/geral,jornais-unificam-capas-contra-o-coronavirus,70003243919
A tecnologia como aliada no combate à hipertensão arterial;diandr mar mot fot arqu pessoal nest seman ocorr dia nacion preven combat hipert arter <number> <number> deix lembr algum mer alarm doen mat mund infart agud mioc rdi iam acid vascul cerebr avc popul conhec derram acord dad recent organiz mund sa om <number> cardiopat isqu mic mat <number> <number> milh es pesso mund doen cerebrovascul <number> <number> milh es infart avc princip represent respectiv dess grup doen brasil est total <number> mil mort cardiopat isqu mic <number> mil doen cerebrovascul <number> acord dad estud glob burden of diseas mer alarm dad conhec sobr princip fat risc ocorr nci doen cardiovascul cardiolog poss afirm aproximad <number> cas prim infart derram pod ser evit fiz ss preven adequ trat fat risc dentr hipert consider mai tod event cardiovascul brasil aproximad <number> popul hipertens segund dad minist rio sa trist;25;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/a-tecnologia-como-aliada-no-combate-a-hipertensao-arterial/
O dilema da proteção de dados em tempos de coronavírus;mar luci per souz fot divulg difer pa se dad geolocaliz usu rio telefon celul integr algum es combat avan pandem brasil estrat gia ganh destaqu desd ltim dia <number> ap prefeit rio jan tim brasil anunci conv nio permit centr oper es rio cor acess dad devid trat ser capaz ger map cal orient part es contingenc propag infec capitane prefeit lei tamb transp nci autoridad import quant isol combat coronav ru segund inform es prest represent conveni;1;4;2020;https://politica.estadao.com.br/blogs/fausto-macedo/o-dilema-da-protecao-de-dados-em-tempos-de-coronavirus/
Como dar auxílio emergencial aos pobres;eleit apoi go<number>vern lir pachec est jog lix discurs bolsonar gued manuten tet control gast continu dand aux lio emerg fot michel jesu mar deput <number> congress qu pag aux lio pobr cort gast profes carvalh sug tom empr stim compul rio elit serv blic cobr ir maraj socorr desassist fur tet <number> <number> turm trf <number> mand pf investig coaf flagr saqu milion rio wassef escond queiroz escrit rio fals <number> gilm cans ser parc amig coleg parent decil es stf qu;10;2;2021;https://politica.estadao.com.br/blogs/neumanne/como-dar-auxilio-emergencial-aos-pobres/
Bolsonaro age como ‘monarca presidencial’, diz Celso de Mello;decil mand sen abr cpi investig atu govern pandem ministr lu robert barr supr tribun feder mencion <number> vez nom cels mell ministr aposent rela tr cas embas decil coleg torn alv presid jair bolsonar chef execu acus barr milit nci pol tic;11;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/bolsonaro-age-como-monarca-presidencial-diz-celso-de-mello/
Governo vê Aras como ‘goleiro’ no ‘tratoraço’;august ara jair bolsonar fot did sampai estad clim tens pal cio planalt contrari depo barr torr cpi sen pression caus tra revel estad ora entorn jair bolsonar rar conson nci opos aval menos cas or ament secret august ara entr camp val enquant presid vag dispos stf pr pri sonh segund mandat pgr;12;5;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/governo-ve-aras-como-goleiro-no-tratoraco/
“Como vencer o medo de encostar nos cegos após a pandemia?”;descr imag pracegov fot jaquelin ouriv pequen cachorr branc col profes ceg cabel castanh long lis pel cl vest camis pret mang compr estamp cinz est sent sof marrom fund pared branc cr dit arqu pessoal sint extrem amedront ceg locomov quas temp tod so precis ajud toc outr atravess rua med preconceit tem justific pesso contra coronav ru conscien ajud precis continu exist resolv imp jaquelin ouriv profes red municip;15;5;2020;https://brasil.estadao.com.br/blogs/vencer-limites/como-vencer-o-medo-de-encostar-nos-cegos-apos-a-pandemia/
Morreu Maurice Capovilla, o Capô;not trist bad mort maur capovill <number> ano cap tod mund carinhos cham mei cinematogr fic dire talent rio film destac document rio subterr neo futebol <number> fic es bebel garot propagand <number> profet fom <number> jog vid <number> tamb extens carr produt at docent cinem trabalh projet orig institut drag mar cle cinematogr fic cri govern ce fortal fugaz font insp cinem bebel garot propagand adapt romanc ign cio loyol brand jog vid malaguet peru bacan jo ant nio film bom talv trabalh marc orig incis estranh corros profet fom estrel ningu menos jo mojic marim caix person viv exib faqu acab involunt cri seit guru salv;29;5;2021;https://cultura.estadao.com.br/blogs/luiz-zanin/morreu-maurice-capovilla-o-capo/
Procuradoria firma 2 mil acordos de não persecução penal;fot pixabay dad mar crim minist rio blic feder revel desd lei <number> <number> <number> cham pacot anticrim entr vig <number> jan dest ano <number> <number> acord persecu penal anpp firm minist rio blic feder mpf tod pa tod desd mai <number> <number> <number> acord pactu procur rep blic investig crim pratic viol nci pen nim inferi;16;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/procuradoria-firma-2-mil-acordos-de-nao-persecucao-penal/
É falso que Hospital das Clínicas não tenha pacientes com covid-19;chec produz coaliz comprov lei aqu fals aleg circul deo compartilh facebook canal youtub hospit cl nic paul nenhum paci infect covid <number> doen caus nov coronav ru intern uti unidad trat intens at <number> abril institu receb <number> paci covid <number>;9;4;2020;https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-hospital-das-clinicas-nao-tenha-pacientes-com-covid-19/
Não existe extensão de patente no Brasil;ott lick fot divulg adi sucess vez supr tribun feder stf julg diret inconstitucional <number> discut marc tempor vig nci patent brasil est agor previst pr xim quart feir <number> <number> est gio atual cont limin parc defer ministr rela dia toffol <number> abril <number> aplic demand esclarec adic ministr dia seguint defer reconhec of cio elev complex cas esclarec toffol transcrev par graf nic artig <number> lei <number> <number> <number> lpi assev depreend text norm incid nci ocorr conces patent inp grif orig log ap afirm man contr ria text lei evid nci pr tic reiter inp real estabelec <number> <number> conces es patent ocorr at <number> <number> <number> conced patent afer dem autarqu feder defin patent vig <number> <number> ano praz aplic veil respectiv inven model util cont conces grif patent inven vig <number> ano part dat conces afirm ministr dia toffol at dia anteri conces exist ped patent artig <number> lpi vez conced import praz vig nci <number> ano cont dat dep sit ped regr geral caput artig <number> lpi <number> ano cont conces patent regr discus adi qualqu praz validad anteri praz validad patent com corr part dep sit ped inp ant titul adquir direit acontec part conces patent regr geral <number> ano dep sit patent final conced titul praz vig nci apen rest temp decorr desd dat dep sit ped gic quant process administr inp prolong oner ser deposit futur titul patent contr rio entend espos exm ministr dia toffol incid nci par graf nic artig <number> desloc in cio praz vig nci patent dat dep sit dat conces diferen disposi quest marc tempor cont ext praz aplic par graf nic artig <number> adic <number> ano praz vig nci <number> ano cont dat dep sit regim jur dic praz vig nci patent consolid long <number> ano comp artig <number> par graf nic atual lpi artig <number> <number> decret lei <number> <number> dig propriedad industr <number> torn evid diferen model atual efetiv conced ext praz patent art <number> privil gio inven vigor praz quinz ano cont dat exped;27;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/nao-existe-extensao-de-patente-no-brasil/
Vamos brincar com os pets na quarentena?;ell brinqued favorit fot cril berg gui pet friendly lembr prim colun escrev sobr quarenten gent faz ide ia dur tant temp hoj sab at vai import segu firm fort cas mant isol respeit pr xim profiss linh frent lei tamb faz ferment natur cil voc pens sei tod est cans inclusiv pet portant plan vam reserv algum minut dia exclusiv cad tr hor par tud sent lad ell sharp brinc junt moment am import acalm mim ok gast energ pet super at calm est sent tremend mudan ped ajud algum jornalist pet gui pet friendly lig <number> volt dic faz part gui quarenten money <number> <number> <number> val ser revert ong prot animal ail com com op ro ro ato ro tim exerc cio vir lat sush ganh orelh bovin chifr boi ro tut rech brinqued frut legum congel tamb faz part tic mant lo devid ocup feliz desafi gra kakau desafi desenrol toalh ond petisc mei deng ganh garraf pet chei fur ra dentr precis us far encontr recompens exerc cio cogni cans pet ca tesour lun assust curt brinqued barulhent div ca tesour tut espalh petisc cas sai farej tesour;4;5;2020;https://cultura.estadao.com.br/blogs/divirta-se/vamos-brincar-com-os-pets-na-quarentena/
Terror contra vítimas da covid-19;liv quint feir tard bolsonar volt pratic terror sair ex rcit pun tamb honr fot facebook reprodu;12;6;2020;https://politica.estadao.com.br/blogs/neumanne/terror-contra-vitimas-da-covid-19/
O caminho da servidão do coronavírus;cil est err persist est err cust est err pag outr thom sowell imagin cozinh fez bol cert receit tod com adoec imagin repet receit tod nov pass mal gic pad jog receit utiliz la infeliz;22;4;2020;https://politica.estadao.com.br/blogs/fausto-macedo/o-caminho-da-servidao-do-coronavirus/
Caso Daniel Silveira X caso Delcídio Amaral;ver chemim fot divulg plen rio stf decid amanh mbit pet <number> ajuiz procurad geral rep blic receb den nci correspond deput daniel silv pres flagr crim inafian vel diz respeit pril flagr cas daniel silv semelh sen delc dio amar <number> tamb pres flagr decil monocr tic ent ministr teor zavask sen persuad us oper lav jat nes cerv faz;11;3;2021;https://politica.estadao.com.br/blogs/fausto-macedo/caso-daniel-silveira-x-caso-delcidio-amaral/
Cadê a autocrítica dos militares?;gener azeved recorr ara ped pun ministr stf ter constat desg imag ex rcit ssim gest sa cris sanit ria fot did sampai estad ministr stf gilm mend deu milit post com;13;7;2020;https://politica.estadao.com.br/blogs/neumanne/cade-a-autocritica-dos-militares/
Trio de remédios indicado em redes sociais não tem eficácia comprovada contra coronavírus;publ facebook sug rem dio azitromicin nitazoxan ivermectin capaz cur covid <number> us com manifest sintom document fornec recomend es base evid nci cient fic sociedad brasil infectolog;18;6;2020;https://politica.estadao.com.br/blogs/estadao-verifica/trio-de-remedios-indicado-em-redes-sociais-nao-tem-eficacia-comprovada-contra-coronavirus/
Bolsonaro é funcionário do Centrão;pachec lir represent centr com rci tr pod gar impun conden suspeit ambici co<number>ngress fam lia ord bolsonar cumpr fot did sampai estad <number> jairbolsonar funcion rio centra mand pa arthurl contr rio ex presid camaradosdeput rodrigoma;2;4;2021;https://politica.estadao.com.br/blogs/neumanne/bolsonaro-e-funcionario-do-centrao/
Decano manda PF ouvir Moro em até 60 dias sobre acusações contra Bolsonaro;rgi mor jair bolsonar fot marc corr pr autor abert inqu rit sobr acus es ex ministr just seguran blic rgi mor contr presid jair bolsonar ministr cels mell supr tribun feder autoriz dilig nci requer procur geral rep blic decan cort deu <number> dia mor ouv pol cia feder ara tamb ped apresent prov corrob den nci;27;4;2020;https://politica.estadao.com.br/blogs/fausto-macedo/decano-manda-pf-ouvir-moro-em-ate-60-dias-sobre-acusacoes-contra-bolsonaro/
Moro procura ‘Pingo’, ‘Carcará’, ‘Patrão’, ‘Fuminho’, ‘Maria do Pó’, ‘João Cabeludo’…;reprodu minist rio just minist rio just seguran blic divulg nest quint feir <number> list crimin procur pa dad cpf mand pril resum crim imput investig conden est banc inform es torn blic past list pod ser lid aqu <number> nom cuj pril estrat gic enfraquec atu crimin pa segund past list ajud capt seg orient pr jairbolsonar serm firm contr crim organiz afirm ministr rgi mor twitt nom procur est juven laur carc segund past particip assalt banc centr fortal ce tamb acumul conden es recept form quadrilh est sob suspeit ter comet roub mai miner diam am ric latin nordestin ba ter particip expl lot ric munic pio independ nci ce reprodu minist rio just ex polic milit mat gross sul bio cost alv oper alv contrab cigarr investig atent contr cas polic rodov rio feder <number> ap apre carg cigarr fals avali money <number> milh es edvald silv sant patr investig ser men tent roub avi transport val aeroport salgu pe <number> gilbert aparec sant fum investig ser men doi plan fug marc will herb camach marcol penitenc ria presid venceslau <number> <number> tamb suspeit ser mand mort geg mang der pcc assassin <number> presid rep blic jair bolsonar acompanh ministr econom paul gued just seguran blic;30;1;2020;https://politica.estadao.com.br/blogs/fausto-macedo/moro-procura-pingo-carcara-patrao-fuminho-maria-do-po/
Não podemos matar o doente com o remédio!;vaness carvalh fot divulg ant situ delic brasil mund enfrent analis sob perspec trabalh previdenc ria potenc impact rel es trabalh efeit curt praz vis identific possibil empr atrav per odo turbulent observ nci altern poss promov otimiz cust folh lei tamb intern compul ria coronav ru leg tim constituc alt pod dissemin contamin covid <number> troux dim risc preced camp sa enorm impact ser enfrent aprend pa se hemisf rio nort ru alastr aind pid tom med preven efici rapid neces ria urg tom med fort proteg pesso enorm repons mat doent rem dio desacel repentin excess ativ produ;24;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/nao-podemos-matar-o-doente-com-o-remedio/
É falso que África do Sul tenha questionado a existência da variante Ômicron;chec produz jornal coaliz comprov lei sobr parc aqu cont verific mens viral whatsapp diz govern sul afric dit vari micron assim ru covid <number> exist segund text pesso fic doent caus rea corp human prot spik pres vacin fals govern fric sul inform nov vari micron coronav ru exist aument hospitaliz identific pa result rea prot spik pres vacin afirm post dissemin whatsapp verdad decl public sit ofic govern presid cyril ramaph afirm cient sul afric identific nov cep ouv comprov virolog fl vio fonsec tamb afirm ser fals ide aument cas hospitaliz es fric sul caus prot;3;12;2021;https://politica.estadao.com.br/blogs/estadao-verifica/africa-do-sul-variante-omicron/
CNJ nega pedido da oposição contra apoio de cartórios à criação do Aliança;humbert martim fot gustav lim stj bra lia correg nacion just ministr humbert martim decid nest quint feir <number> neg ped formul cinc part opos barr atu cart rio recolh assinat cri alian brasil part lan ado presid jair bolsonar pt pc pdt psol psb acion cnj sob aleg rel republic cart rio brasil futur part jair bolsonar precis colet menos <number> <number> mil assinat at mar sair papel disput;16;1;2020;https://politica.estadao.com.br/blogs/fausto-macedo/cnj-nega-pedido-da-oposicao-contra-apoio-de-cartorios-a-criacao-do-alianca/
Proibição da prisão em período eleitoral;adri filizzol urs fl vio filizzol urs fot divulg proxim ele es faz sempr volt ton assunt impossibil;14;11;2020;https://politica.estadao.com.br/blogs/fausto-macedo/proibicao-da-prisao-em-periodo-eleitoral/
O ‘noivado’ de Regina Duarte com Bolsonaro;colun estad regin duart reun nest segund feir <number> presid jair bolsonar ministr secret govern luiz eduard ram rio jan convers atriz diss ir conhec secret cult part quart feir ir pass per odo test govern est otim cheg regin apo presid desd campanh eleitor colun estad twitt colunadoestada facebook facebook colunadoestada instagr colunadoestada;20;1;2020;https://politica.estadao.com.br/blogs/coluna-do-estadao/o-noivado-de-regina-com-bolsonaro/
Bolsonaro pode ser julgado por crime contra a humanidade, diz Witzel;saib rio govern rio wilson witzel afirm tard dest segund feir <number> presid jair bolsonar marg ser julg crim contr human decl dad pal cio guanab sed govern estad respond sobr passei;30;3;2020;https://politica.estadao.com.br/noticias/geral,bolsonaro-pode-ser-julgado-por-crime-contra-a-humanidade-diz-witzel,70003253486
Ficar em casa salvará vidas;entrev cole lad mandett bolsonar fing segu orient es proteg covid <number> us sc cir rgic repet atitud execr quarenten fot uesl marcelin reut at sext <number> hav morr <number> <number> pesso <number> <number> infect pandem it lia quarenten total desd <number> mar mer mort aument <number> <number> hor govern reg afet lombard attili font inform ter aconselh amig brasil fic mai;29;3;2020;https://politica.estadao.com.br/blogs/neumanne/ficar-em-casa-salvara-vidas/
Vacina de Oxford suspensa: entenda o caso no ‘Estadão Notícias’;aplic vacin contr covid <number> desenvolv univers oxford parc laborat rio astrazenec tempor suspens menos <number> pa se ltim dia maior contin europ autoridad sa diz ter agid precau ap relat cas trombos contud aind comprov nenhum rel epil dio problem vascul imuniz organiz mund sa om recomend mant aplic vacin comit seguran ag nci europe medic ema dev reun aind nest seman discut cas aqu brasil ag nci nacion vigil nci sanit ria anvis inform registr cas tip lig vacin est monitor;17;3;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/vacina-de-oxford-suspensa-entenda-o-caso-no-estadao-noticias/
Prisões, coronavírus e ‘solturavírus’;rgi mor fabi bordignon fot isaac amorim mj pandem covid <number> represent grand desafi mund real pris tamb sofr impact brasil gest unidad pris cab pod execu proj es estad distrit feder an lis pontual individu sobr dev permanec;30;3;2020;https://politica.estadao.com.br/blogs/fausto-macedo/prisoes-coronavirus-e-solturavirus/
Rapha Montes, o ás do crime e o Dick Tracy da TV;rodrig fonsec fiqueemcas plan escrev romanc polic eco terr mold beb rosemary raphael mont atual literat nacion mist rio crim investig respom vel joi lit ria;9;6;2020;https://cultura.estadao.com.br/blogs/p-de-pop/raphael-montes-o-escriba-do-crime-e-o-dick-tracy-da-tv/
Dia Nacional do Evangelho foi sancionado por Dilma, não por Bolsonaro;post <number> <number> mil compartilh facebook parabeniz presid jair bolsonar part ter sancion lei institu <number> outubr dia nacion proclam evangelh legisl public di rio ofic <number> jan <number> assin ent presid dilm rousseff pt lei <number> <number> <number> estabelec dat comemor dur dev dar ampl divulg proclam evangelh qualqu discrimin cred dentr igrej crist post analis festej fat <number> outubr dia brux brasil ness dat celebr halloween;16;9;2020;https://politica.estadao.com.br/blogs/estadao-verifica/dia-nacional-do-evangelho-foi-sancionado-por-dilma-nao-por-bolsonaro/
Bolsonaro e a lilberdade de expressão;lad ministr defês gener ativ fern azeved silv jair bolsonar sobrevo manifst antidemocr ti<number>c bra lia desprez est direit fot did sampai estad presid jair bolsonar filh eduard carl blogu financi empr rio financi defend ment sobr diz apes corret ser contr rio sob pretext exerc liberdad expres pi ment quer monop lio expres agrav qualqu elogi ser submet insult pi cal ter elogi cert engan acontec comig vez vid chef pod execu comet estelionat eleitor promet campanh combat pt corrup adot pr tic nov pol tic est send fiel pass <number> ano parlament prest homen milici empreg gabinet fam lia diss gost ver brasil govern simil ch vez venezuel est tent gen ald rebel guerrilh;31;5;2020;https://politica.estadao.com.br/blogs/neumanne/bolsonaro-e-a-lilberdade-de-expressao/
Caixa negocia parcerias na Índia e marca retorno para os próximos meses;fot alan sant pr presid caix econ mic feder pedr guim es conhec model oportun parc internac financ projet energ renov vel pesquis agropecu ria espec etanol defês empr brasil dur mis ofic presid jair bolsonar ndi caix tamb busc aprox banc local espec stat bank of ind escal semelh foc financi rci exteri empr indi parec visit deu samb baix flux us money <number> bilh es rci exteri brasil ndi consider baix expect dobr lo at <number> cheg us money <number> bilh es <number> ano estic nov visit ndi guim es execu caix est agend pr xim mes agend est estud aind destin chin paquist intuit conhec oper es local;28;1;2020;https://economia.estadao.com.br/blogs/coluna-do-broad/caixa-negocia-parcerias-na-india-e-marca-retorno-para-os-proximos-meses/
Há alternativa ao pensamento neoliberal hegemônico?;pedr cavalc dou ci nci pol tic profes gradu enap idp ele es presid nort americ com ar debat acerc difer vi es mund pap is est contemp neo pol tic blic tend ser bast interess at fim pleit novembr aten es aument espec porqu tr princip pr candidat part democrat doi berni sand elizabeth warren propag ide progress cr tic model econ mic heg nic est unid tod planet dur ltim quatr cad paradigm notor denomin neoliber ganh aind di recent guin conserv lider vit ria donald trump boril johnson outr represent part direit divers reg es planet ness context algum quest es surg ideolog neoliber continu predomin despeit fragil prescr es result econ mic soc aqu promet exist altern qual intuit esclarec;13;2;2020;https://politica.estadao.com.br/blogs/gestao-politica-e-sociedade/ha-alternativa-ao-pensamento-neoliberal-hegemonico/
Leitora reclama de valor cobrado em conta de energia;mirian cadet afirm receb cont energ val acim costum pag jan pag money <number> <number> fever receb fatur val money <number> <number> ped revil val fot werth sant estad lei tamb leit reclam val abus iptu reclam mirian cadet jan cont vei val money <number> <number> fever recus pag enel est cobr money <number> <number> val dobr cont anteri pe aux lio entend acontec respost enel distribu paul empr afirm ap an lis consum constat;16;3;2020;https://sao-paulo.estadao.com.br/blogs/seus-direitos/leitora-reclama-de-valor-cobrado-em-conta-de-energia/
Da autonomia funcional ao alinhamento;dougl carvalh rib fot arqu pessoal hist ria recent nov rep blic marc atitud proa at pol tic quest es soc bast sem veil consid vel parcel;12;5;2020;https://politica.estadao.com.br/blogs/fausto-macedo/da-autonomia-funcional-ao-alinhamento/
Emílio e Marcelo serão os últimos a receber caso recuperação judicial da Odebrecht seja aprovada nesta terça-feira;marcel odebrecht fot felix leal futur pres cl usul plan recup judic odebrecht est determin lio marcel odebrecht som njug soment receb cr dit dev grup tod outr cred receb part mont alg torn money <number> milh es cr dit famili conform colun adiant ont broadcast exc verb trabalh limit <number> sal rio nim acion fam lia odebrecht;31;3;2020;https://cultura.estadao.com.br/blogs/direto-da-fonte/emilio-e-marcelo-serao-os-ultimos-a-receber-na-recuperacao-judicial-da-odebrecht/
Na Câmara, audiência sobre ‘importância do tratamento precoce’;cloroquin efic cia comprov contr covid <number> fot lqfex minist rio defês final long seman cpi covid sen tent acu constrang responsabil jair bolsonar apost nim equivoc utiliz cloroquin deriv outr medic efic cia comprov mar ped deput feder giovan cherin pl rs encontr marc nest sext feir <number> discut vej import nci trat precoc contr covid <number> dic nis yamaguch entusiast uso cloroquin anunci particip viv microbiolog nat lia pasternak dev particip aud nci comis segur soc fam lia;7;5;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/na-camara-sessao-sobre-importancia-do-tratamento-precoce/
Em jantares com empresários, Doria ouviu que é preciso evitar falar mal de Bolsonaro;ant finaliz pr via psdb doming dor fez reconhec camp particip pequen jant integr inici priv conselh ouv apur venc disput intern quis torn terc via consist ele es <number> evit fal mal repetid bolsonar nov vent outr al ada intern govern concord conselh vai us menos palavr fiz fiz comparec nov encontr empr rio lev;30;11;2021;https://cultura.estadao.com.br/blogs/direto-da-fonte/em-jantares-com-empresarios-doria-ouviu-que-e-preciso-evitar-falar-mal-de-bolsonaro/
O ‘parquinho’ do Eduardo custa caro para o Brasil;bozzell fot divulg filh <number> presid eduard bolsonar gost brinc chancel tod mund sab discut cust brinc ltim trint dia feit pa pass molequ per mai parc comerc chin govern eleit mai pot nci mund est unid rel chin eduard comport verd filh pr dig presid sab ond vem dinh com mes brasil tod dia coub embaix chin yang wanming ensin rapaz vem boa part sustent via balan comerc temp pen ria caus pandem chines invest pa ali preocup falt sens cr tic deput juvenil sobr tecnolog nest cas <number>g poi chin coloc rbit sat lit quas tod dia enquant aqu dev amo est preocup lev simpl transform energ amap fat bat port sev consequ nci econ mic decorr posicion es deput eduard bolsonar enquant presid eleit joe biden promet sam es econ mic;26;11;2020;https://politica.estadao.com.br/blogs/fausto-macedo/o-parquinho-do-eduardo-custa-caro-para-o-brasil/
Férias com crianças: uma seleção de peças infantis para assistir antes da volta às aulas;turm nic show op es rot infantil fot cai gallucc bel fer adapt dir rafael junc cl ssic disney traz hist ria lind jov viv vilarej franc pai acab vir prision pr ncip transform fer aprox doi acab vir lind hist ria am <number> min <number> ano teatr folh <number> lug aven higien polil <number> higien polil <number> <number> dom <number>h money <number> at <number> <number> branc nev music cont cl ssic irm grimm hist ria ganh ver sic execut viv;20;1;2020;https://cultura.estadao.com.br/blogs/divirta-se/ferias-com-criancas-uma-selecao-de-pecas-infantis-para-assistir-antes-da-volta-as-aulas/
Regina Duarte recebe Carlos Vereza hoje em Brasília;carl ver regin duart fot cinematec reprodu regin duart aceit ser nov secret ria espec cult govern bolsonar ltim quart feir <number> vai convers hoj bra lia at dire carl ver amig pessoal lei tamb regin duart form democr tic comem at carl ver blog apur ver convid seman ser mer <number> assoc comun educ roquett pint ger tv escol tv ine cinematec brasil at ano pass entidad contrat minist rio educ ger tv blic contrat renov decil ministr abrah weintraub sed roquett fic rio jan ond mor at sucursal bra lia fech decil mec ser reabert regin ver comum quest es contrat tv glob cas blog apur hav contrat emis <number> ano est vig nci obrig romp poi roquett organiz soc financ priv atriz negoc sa glob pod assum fat secret doi junt paul desped at capit paul cinematec hav mud tempor fun program plan sequ nci rie entrev fez sobr hist ria cinem nacion ver cheg ter nom cot ser titul secret neg blog ter sid sond poc noiv regin duart bolsonar anunci dire volt;31;1;2020;https://cultura.estadao.com.br/blogs/direto-da-fonte/regina-duarte-recebe-o-ator-carlos-vereza-hoje-em-brasilia/
Série destaca protagonismo das pessoas com síndrome de Down;report aud play acim acompanh tradu libr hand talk bot azul esquerd descr imag pracegov vin ciu jesu silv <number> ano ndrom down faz sinal hashtag cruz ded indic dio dua est sorr olh mer cabel pret curt pel cl vest camis cor vermelh amarel cr dit reprodu autonom independ nci conqu pesso ndrom down est destaqu web rie sdecid produz prefeit sant litor sul sp segund epil dio public nest bad <number> nom projet remet campanh we decid decid lan ada organiz es unid onu dia internac conscientiz ndrom down celebr <number> mar fortalec import nci tom decil respons consc nci obje dissemin form real potencial pesso ndrom down mostr possibil alcanc autonom receb oportun vid princip desmistific qualqu form preconceit sobr vid desenvolv dess pesso sociedad cidad direit faz pr pri escolh diz cristian zamar coorden pol tic pesso defic nci secret desenvolv soc receb report blogvencerlimit whatsapp mand venc limit <number> inclu mer contat quis receb telegr acess blogvencerlimit vencerlimit br esp not cia sobr univers pesso defic nci integr port estad cont tamb est aces vel libr solu hand talk udi ferrament aud tod inform es public blog red soc envi whatsapp telegr produz;30;5;2020;https://brasil.estadao.com.br/blogs/vencer-limites/serie-destaca-protagonismo-das-pessoas-com-sindrome-de-down/
Bancada da bala diz a Bolsonaro que discorda de escolha do novo ministro da Justiça;nov troc com minist rio just seguran blic form est min reform minister presid jair bolsonar substitu chef seil past tac nest segund feir <number> com provoc prim rea es escolh deleg pol cia feder anderson torr substitut andr mendon remanej volt advocac geral uni agu not conjunt end ada bolsonar deput cham banc bal unir onz entidad represent profiss seguran blic critic nome ofici di rio ofic uni grup diz enquant secret rio seguran;30;3;2021;https://politica.estadao.com.br/blogs/fausto-macedo/veja-as-primeiras-reacoes-ao-novo-ministro-da-justica-de-bolsonaro/
Novo ato de censura pela justiça brasileira;alexandr fidalg fot marcel stapaf decil judic suspend acess program espec natal port fund prim tent crist recent cap tul cresc ond cens pratic ju ze brasil program hum stic vem send exib desd dezembr pass prov glob film rie televil via streaming acess pag restrit assin an lis med judic demonstr ser decil bast equivoc vez nad cont justifiqu retir ar lei tamb eduard fauz acus atac port fund infeliz decil es recent mesm inten novembr ocorr cens livr sobr suzan von richthofen pi ju ze coloc lei lad ado tal med ignor fat gost cont liberdad expres dev ser assegur segund;9;1;2020;https://politica.estadao.com.br/blogs/fausto-macedo/novo-ato-de-censura-pela-justica-brasileira/
